source_url,source_type,title,material_id,reported_active_for_co2rr,download_url,original_format,local_filename,status,notes
,ioChem-BD,,338594,yes,,CONTCAR,338594_bare-Cu-cluster_rpso_120.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338595,yes,,CONTCAR,338595_bare-Cu-cluster_rpso_110.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338596,yes,,CONTCAR,338596_bare-Cu-cluster_rpso_90.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338597,yes,,CONTCAR,338597_bare-Cu-cluster_rpso_80.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338598,yes,,CONTCAR,338598_bare-Cu-cluster_rpso_60.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338599,yes,,CONTCAR,338599_bare-Cu-cluster_rpso_45.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338600,yes,,CONTCAR,338600_bare-Cu-cluster_rpso_40.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338601,yes,,CONTCAR,338601_bare-Cu-cluster_rpso_33.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338602,yes,,CONTCAR,338602_bare-Cu-cluster_rpso_30.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338603,yes,,CONTCAR,338603_bare-Cu-cluster_rpso_23.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338604,yes,,CONTCAR,338604_bare-Cu-cluster_rpso_20.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,338605,yes,,CONTCAR,338605_bare-Cu-cluster_rpso_18.cif,downloaded_converted,Pre-existing file
,ioChem-BD,,nanocluster,yes,,CONTCAR,nanocluster_Ag10_10atom.cif,downloaded_converted,Pre-existing file
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=AvdbfIxsKXqtJHwx7CaYYyANBLax,Nature Nanocluster DB,QCD Ag13 (13 atoms),QCD_AvdbfIxsKXqtJHwx7CaYYyANBLax,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/AvdbfIxsKXqtJHwx7CaYYyANBLax/archive,NOMAD_archive,nanocluster_Ag13_13atom.cif,downloaded_converted,QCD DFT PBE Ag13 13atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-bNrC7sKwKKmYTJJnbGfOo5-jXK3,Nature Nanocluster DB,QCD Ag19 (19 atoms),QCD_-bNrC7sKwKKmYTJJnbGfOo5-jXK3,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-bNrC7sKwKKmYTJJnbGfOo5-jXK3/archive,NOMAD_archive,nanocluster_Ag19_19atom.cif,downloaded_converted,QCD DFT PBE Ag19 19atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0WzYBMdbFzIz25EXbbj_leDmHqCP,Nature Nanocluster DB,QCD Ag23 (23 atoms),QCD_0WzYBMdbFzIz25EXbbj_leDmHqCP,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0WzYBMdbFzIz25EXbbj_leDmHqCP/archive,NOMAD_archive,nanocluster_Ag23_23atom.cif,downloaded_converted,QCD DFT PBE Ag23 23atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=01QkN18j4V8Lkd0b633XLwG8ChBZ,Nature Nanocluster DB,QCD Ag38 (38 atoms),QCD_01QkN18j4V8Lkd0b633XLwG8ChBZ,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/01QkN18j4V8Lkd0b633XLwG8ChBZ/archive,NOMAD_archive,nanocluster_Ag38_38atom.cif,downloaded_converted,QCD DFT PBE Ag38 38atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=TMudvfcDl8BOAqg3PkRJvg81Ng9p,Nature Nanocluster DB,QCD Ag3 (3 atoms),QCD_TMudvfcDl8BOAqg3PkRJvg81Ng9p,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/TMudvfcDl8BOAqg3PkRJvg81Ng9p/archive,NOMAD_archive,nanocluster_Ag3_3atom.cif,downloaded_converted,QCD DFT PBE Ag3 3atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=4zis4aItUURePPMywhbUGG558VbK,Nature Nanocluster DB,QCD Ag4 (4 atoms),QCD_4zis4aItUURePPMywhbUGG558VbK,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/4zis4aItUURePPMywhbUGG558VbK/archive,NOMAD_archive,nanocluster_Ag4_4atom.cif,downloaded_converted,QCD DFT PBE Ag4 4atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-WKwDTZ4Bni4ralwfeCQj2vRMWXC,Nature Nanocluster DB,QCD Ag55 (55 atoms),QCD_-WKwDTZ4Bni4ralwfeCQj2vRMWXC,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-WKwDTZ4Bni4ralwfeCQj2vRMWXC/archive,NOMAD_archive,nanocluster_Ag55_55atom.cif,downloaded_converted,QCD DFT PBE Ag55 55atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=02YNInM4knIiQ87EddFA32_Xl2wO,Nature Nanocluster DB,QCD Ag5 (5 atoms),QCD_02YNInM4knIiQ87EddFA32_Xl2wO,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/02YNInM4knIiQ87EddFA32_Xl2wO/archive,NOMAD_archive,nanocluster_Ag5_5atom.cif,downloaded_converted,QCD DFT PBE Ag5 5atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-_lm03ub8jtHiEBgEdBkhTNU7Di_,Nature Nanocluster DB,QCD Ag6 (6 atoms),QCD_-_lm03ub8jtHiEBgEdBkhTNU7Di_,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-_lm03ub8jtHiEBgEdBkhTNU7Di_/archive,NOMAD_archive,nanocluster_Ag6_6atom.cif,downloaded_converted,QCD DFT PBE Ag6 6atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=1okL-tZPb6cklJkvXbwyRqdAyg2C,Nature Nanocluster DB,QCD Ag7 (7 atoms),QCD_1okL-tZPb6cklJkvXbwyRqdAyg2C,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/1okL-tZPb6cklJkvXbwyRqdAyg2C/archive,NOMAD_archive,nanocluster_Ag7_7atom.cif,downloaded_converted,QCD DFT PBE Ag7 7atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=1xVxvHS1oKVIf5lbcDg_v6Qi5s0Y,Nature Nanocluster DB,QCD Ag8 (8 atoms),QCD_1xVxvHS1oKVIf5lbcDg_v6Qi5s0Y,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/1xVxvHS1oKVIf5lbcDg_v6Qi5s0Y/archive,NOMAD_archive,nanocluster_Ag8_8atom.cif,downloaded_converted,QCD DFT PBE Ag8 8atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=1y9_SC7cDlH3ZshMQMQV8Z-E5EIh,Nature Nanocluster DB,QCD Ag9 (9 atoms),QCD_1y9_SC7cDlH3ZshMQMQV8Z-E5EIh,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/1y9_SC7cDlH3ZshMQMQV8Z-E5EIh/archive,NOMAD_archive,nanocluster_Ag9_9atom.cif,downloaded_converted,QCD DFT PBE Ag9 9atom cluster. Manna Sci Data 2023.
,ioChem-BD,,nanocluster,yes,,CONTCAR,nanocluster_Au10_10atom.cif,downloaded_converted,Pre-existing file
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-jbtspZ0dQKQqaGCPdqDYJH4RUkF,Nature Nanocluster DB,QCD Au13 (13 atoms),QCD_-jbtspZ0dQKQqaGCPdqDYJH4RUkF,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-jbtspZ0dQKQqaGCPdqDYJH4RUkF/archive,NOMAD_archive,nanocluster_Au13_13atom.cif,downloaded_converted,QCD DFT PBE Au13 13atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=2CyrSUThms_ajwvsnkVOJqO6ISP8,Nature Nanocluster DB,QCD Au19 (19 atoms),QCD_2CyrSUThms_ajwvsnkVOJqO6ISP8,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/2CyrSUThms_ajwvsnkVOJqO6ISP8/archive,NOMAD_archive,nanocluster_Au19_19atom.cif,downloaded_converted,QCD DFT PBE Au19 19atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=1ggLBzB-gHOKQzXUbgpeF7esyA10,Nature Nanocluster DB,QCD Au23 (23 atoms),QCD_1ggLBzB-gHOKQzXUbgpeF7esyA10,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/1ggLBzB-gHOKQzXUbgpeF7esyA10/archive,NOMAD_archive,nanocluster_Au23_23atom.cif,downloaded_converted,QCD DFT PBE Au23 23atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=33nGXWBJQVvzdtahwI-KSyLO5YrE,Nature Nanocluster DB,QCD Au38 (38 atoms),QCD_33nGXWBJQVvzdtahwI-KSyLO5YrE,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/33nGXWBJQVvzdtahwI-KSyLO5YrE/archive,NOMAD_archive,nanocluster_Au38_38atom.cif,downloaded_converted,QCD DFT PBE Au38 38atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=qbBGKgah8-yruuPugTT0L6aWJaiN,Nature Nanocluster DB,QCD Au3 (3 atoms),QCD_qbBGKgah8-yruuPugTT0L6aWJaiN,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/qbBGKgah8-yruuPugTT0L6aWJaiN/archive,NOMAD_archive,nanocluster_Au3_3atom.cif,downloaded_converted,QCD DFT PBE Au3 3atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=35pqtLO1JQ1psPzobT0JQDIHOjkn,Nature Nanocluster DB,QCD Au4 (4 atoms),QCD_35pqtLO1JQ1psPzobT0JQDIHOjkn,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/35pqtLO1JQ1psPzobT0JQDIHOjkn/archive,NOMAD_archive,nanocluster_Au4_4atom.cif,downloaded_converted,QCD DFT PBE Au4 4atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-XZjJUfCQuGHiRs779Y9G5RY9z2V,Nature Nanocluster DB,QCD Au55 (55 atoms),QCD_-XZjJUfCQuGHiRs779Y9G5RY9z2V,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-XZjJUfCQuGHiRs779Y9G5RY9z2V/archive,NOMAD_archive,nanocluster_Au55_55atom.cif,downloaded_converted,QCD DFT PBE Au55 55atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=3lqUcCROP8yZlc2CKuR-8QD2tC_7,Nature Nanocluster DB,QCD Au5 (5 atoms),QCD_3lqUcCROP8yZlc2CKuR-8QD2tC_7,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/3lqUcCROP8yZlc2CKuR-8QD2tC_7/archive,NOMAD_archive,nanocluster_Au5_5atom.cif,downloaded_converted,QCD DFT PBE Au5 5atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=15cKOB3BK2JpP8CNPzEJP4xcAtnf,Nature Nanocluster DB,QCD Au6 (6 atoms),QCD_15cKOB3BK2JpP8CNPzEJP4xcAtnf,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/15cKOB3BK2JpP8CNPzEJP4xcAtnf/archive,NOMAD_archive,nanocluster_Au6_6atom.cif,downloaded_converted,QCD DFT PBE Au6 6atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=3b3oatfSdp-g2DBSD9oKVr-Gq4eF,Nature Nanocluster DB,QCD Au7 (7 atoms),QCD_3b3oatfSdp-g2DBSD9oKVr-Gq4eF,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/3b3oatfSdp-g2DBSD9oKVr-Gq4eF/archive,NOMAD_archive,nanocluster_Au7_7atom.cif,downloaded_converted,QCD DFT PBE Au7 7atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-0QPFdi6ObJUx95znmLhCQbV3O30,Nature Nanocluster DB,QCD Au8 (8 atoms),QCD_-0QPFdi6ObJUx95znmLhCQbV3O30,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-0QPFdi6ObJUx95znmLhCQbV3O30/archive,NOMAD_archive,nanocluster_Au8_8atom.cif,downloaded_converted,QCD DFT PBE Au8 8atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=5MsO4ek3P3AY6ZtvN8lGEpzc2pxn,Nature Nanocluster DB,QCD Au9 (9 atoms),QCD_5MsO4ek3P3AY6ZtvN8lGEpzc2pxn,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/5MsO4ek3P3AY6ZtvN8lGEpzc2pxn/archive,NOMAD_archive,nanocluster_Au9_9atom.cif,downloaded_converted,QCD DFT PBE Au9 9atom cluster. Manna Sci Data 2023.
,ioChem-BD,,nanocluster,yes,,CONTCAR,nanocluster_Bi10_10atom.cif,downloaded_converted,Pre-existing file
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=5UqFOtkqai1Ks8tTTXFDuh9HanTU,Nature Nanocluster DB,QCD Bi13 (13 atoms),QCD_5UqFOtkqai1Ks8tTTXFDuh9HanTU,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/5UqFOtkqai1Ks8tTTXFDuh9HanTU/archive,NOMAD_archive,nanocluster_Bi13_13atom.cif,downloaded_converted,QCD DFT PBE Bi13 13atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-IPAa_t67nY0FnjyxL3DwoEPS3n1,Nature Nanocluster DB,QCD Bi19 (19 atoms),QCD_-IPAa_t67nY0FnjyxL3DwoEPS3n1,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-IPAa_t67nY0FnjyxL3DwoEPS3n1/archive,NOMAD_archive,nanocluster_Bi19_19atom.cif,downloaded_converted,QCD DFT PBE Bi19 19atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-mnTEmk4UrpnC58_HGqraSN8JUYb,Nature Nanocluster DB,QCD Bi23 (23 atoms),QCD_-mnTEmk4UrpnC58_HGqraSN8JUYb,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-mnTEmk4UrpnC58_HGqraSN8JUYb/archive,NOMAD_archive,nanocluster_Bi23_23atom.cif,downloaded_converted,QCD DFT PBE Bi23 23atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=32IFrdJHCaZmHhgnLOClWIYR_OMl,Nature Nanocluster DB,QCD Bi38 (38 atoms),QCD_32IFrdJHCaZmHhgnLOClWIYR_OMl,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/32IFrdJHCaZmHhgnLOClWIYR_OMl/archive,NOMAD_archive,nanocluster_Bi38_38atom.cif,downloaded_converted,QCD DFT PBE Bi38 38atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=F-hQnRmGP6bw3iv9MN1yNjhSayuX,Nature Nanocluster DB,QCD Bi3 (3 atoms),QCD_F-hQnRmGP6bw3iv9MN1yNjhSayuX,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/F-hQnRmGP6bw3iv9MN1yNjhSayuX/archive,NOMAD_archive,nanocluster_Bi3_3atom.cif,downloaded_converted,QCD DFT PBE Bi3 3atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=5eMnGSNBOEwMJj5OsjbSpkHKIojt,Nature Nanocluster DB,QCD Bi4 (4 atoms),QCD_5eMnGSNBOEwMJj5OsjbSpkHKIojt,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/5eMnGSNBOEwMJj5OsjbSpkHKIojt/archive,NOMAD_archive,nanocluster_Bi4_4atom.cif,downloaded_converted,QCD DFT PBE Bi4 4atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=6NKYGRpxdVOHvvDLoPeoJ_B-fu9z,Nature Nanocluster DB,QCD Bi55 (55 atoms),QCD_6NKYGRpxdVOHvvDLoPeoJ_B-fu9z,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/6NKYGRpxdVOHvvDLoPeoJ_B-fu9z/archive,NOMAD_archive,nanocluster_Bi55_55atom.cif,downloaded_converted,QCD DFT PBE Bi55 55atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0sSlRicCAFElvlM40RsJIuzkw39f,Nature Nanocluster DB,QCD Bi5 (5 atoms),QCD_0sSlRicCAFElvlM40RsJIuzkw39f,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0sSlRicCAFElvlM40RsJIuzkw39f/archive,NOMAD_archive,nanocluster_Bi5_5atom.cif,downloaded_converted,QCD DFT PBE Bi5 5atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=8wH6hNBmgHtg29OjHEF6e-VarEJb,Nature Nanocluster DB,QCD Bi6 (6 atoms),QCD_8wH6hNBmgHtg29OjHEF6e-VarEJb,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/8wH6hNBmgHtg29OjHEF6e-VarEJb/archive,NOMAD_archive,nanocluster_Bi6_6atom.cif,downloaded_converted,QCD DFT PBE Bi6 6atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=1-Y-484NclBAtL43hSZgNXR1yZyv,Nature Nanocluster DB,QCD Bi7 (7 atoms),QCD_1-Y-484NclBAtL43hSZgNXR1yZyv,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/1-Y-484NclBAtL43hSZgNXR1yZyv/archive,NOMAD_archive,nanocluster_Bi7_7atom.cif,downloaded_converted,QCD DFT PBE Bi7 7atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-THeJf9sG_xphciDayu0l46iPc1n,Nature Nanocluster DB,QCD Bi8 (8 atoms),QCD_-THeJf9sG_xphciDayu0l46iPc1n,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-THeJf9sG_xphciDayu0l46iPc1n/archive,NOMAD_archive,nanocluster_Bi8_8atom.cif,downloaded_converted,QCD DFT PBE Bi8 8atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0dAcxeqjgHwfRCGObPdugSoB6LHt,Nature Nanocluster DB,QCD Bi9 (9 atoms),QCD_0dAcxeqjgHwfRCGObPdugSoB6LHt,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0dAcxeqjgHwfRCGObPdugSoB6LHt/archive,NOMAD_archive,nanocluster_Bi9_9atom.cif,downloaded_converted,QCD DFT PBE Bi9 9atom cluster. Manna Sci Data 2023.
,ioChem-BD,,nanocluster,yes,,CONTCAR,nanocluster_Co10_10atom.cif,downloaded_converted,Pre-existing file
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=4yxpEs4RJHn2WQF8DyB3TTEyTp9a,Nature Nanocluster DB,QCD Co13 (13 atoms),QCD_4yxpEs4RJHn2WQF8DyB3TTEyTp9a,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/4yxpEs4RJHn2WQF8DyB3TTEyTp9a/archive,NOMAD_archive,nanocluster_Co13_13atom.cif,downloaded_converted,QCD DFT PBE Co13 13atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=6QxWZVRqnBQYbWsrrAduw8-CVOUR,Nature Nanocluster DB,QCD Co19 (19 atoms),QCD_6QxWZVRqnBQYbWsrrAduw8-CVOUR,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/6QxWZVRqnBQYbWsrrAduw8-CVOUR/archive,NOMAD_archive,nanocluster_Co19_19atom.cif,downloaded_converted,QCD DFT PBE Co19 19atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=1IFzxvPf9iF73mk4Cg3KuqmCBG6T,Nature Nanocluster DB,QCD Co23 (23 atoms),QCD_1IFzxvPf9iF73mk4Cg3KuqmCBG6T,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/1IFzxvPf9iF73mk4Cg3KuqmCBG6T/archive,NOMAD_archive,nanocluster_Co23_23atom.cif,downloaded_converted,QCD DFT PBE Co23 23atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=2y3bGuFFyvXlKNF3ImMWsuImu9Zo,Nature Nanocluster DB,QCD Co38 (38 atoms),QCD_2y3bGuFFyvXlKNF3ImMWsuImu9Zo,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/2y3bGuFFyvXlKNF3ImMWsuImu9Zo/archive,NOMAD_archive,nanocluster_Co38_38atom.cif,downloaded_converted,QCD DFT PBE Co38 38atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=u37PHUF_8wlLzOLYC1W3XncqAbOl,Nature Nanocluster DB,QCD Co3 (3 atoms),QCD_u37PHUF_8wlLzOLYC1W3XncqAbOl,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/u37PHUF_8wlLzOLYC1W3XncqAbOl/archive,NOMAD_archive,nanocluster_Co3_3atom.cif,downloaded_converted,QCD DFT PBE Co3 3atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=1wx6jg7HPqYVaFmgbQ2ArlAu1qCQ,Nature Nanocluster DB,QCD Co4 (4 atoms),QCD_1wx6jg7HPqYVaFmgbQ2ArlAu1qCQ,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/1wx6jg7HPqYVaFmgbQ2ArlAu1qCQ/archive,NOMAD_archive,nanocluster_Co4_4atom.cif,downloaded_converted,QCD DFT PBE Co4 4atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=7qgvXo-djrqp-AcU4wWj4t_SiA12,Nature Nanocluster DB,QCD Co55 (55 atoms),QCD_7qgvXo-djrqp-AcU4wWj4t_SiA12,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/7qgvXo-djrqp-AcU4wWj4t_SiA12/archive,NOMAD_archive,nanocluster_Co55_55atom.cif,downloaded_converted,QCD DFT PBE Co55 55atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=MKcSKtSwBh-vEtrnaS5__E75h4JY,Nature Nanocluster DB,QCD Co5 (5 atoms),QCD_MKcSKtSwBh-vEtrnaS5__E75h4JY,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/MKcSKtSwBh-vEtrnaS5__E75h4JY/archive,NOMAD_archive,nanocluster_Co5_5atom.cif,downloaded_converted,QCD DFT PBE Co5 5atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-hvByqxiqea2e8f5qfppMnY_vvtd,Nature Nanocluster DB,QCD Co6 (6 atoms),QCD_-hvByqxiqea2e8f5qfppMnY_vvtd,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-hvByqxiqea2e8f5qfppMnY_vvtd/archive,NOMAD_archive,nanocluster_Co6_6atom.cif,downloaded_converted,QCD DFT PBE Co6 6atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=3vnuXhA9clQhy3Ns6BPsq1CDS9WU,Nature Nanocluster DB,QCD Co7 (7 atoms),QCD_3vnuXhA9clQhy3Ns6BPsq1CDS9WU,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/3vnuXhA9clQhy3Ns6BPsq1CDS9WU/archive,NOMAD_archive,nanocluster_Co7_7atom.cif,downloaded_converted,QCD DFT PBE Co7 7atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=5g3KyaTrmTq57MN8W_G_ZJEojMys,Nature Nanocluster DB,QCD Co8 (8 atoms),QCD_5g3KyaTrmTq57MN8W_G_ZJEojMys,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/5g3KyaTrmTq57MN8W_G_ZJEojMys/archive,NOMAD_archive,nanocluster_Co8_8atom.cif,downloaded_converted,QCD DFT PBE Co8 8atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0FYoc_Cx4qtmUW_Ja9Liy3-q4d9F,Nature Nanocluster DB,QCD Co9 (9 atoms),QCD_0FYoc_Cx4qtmUW_Ja9Liy3-q4d9F,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0FYoc_Cx4qtmUW_Ja9Liy3-q4d9F/archive,NOMAD_archive,nanocluster_Co9_9atom.cif,downloaded_converted,QCD DFT PBE Co9 9atom cluster. Manna Sci Data 2023.
,ioChem-BD,,nanocluster,yes,,CONTCAR,nanocluster_Cu10_10atom.cif,downloaded_converted,Pre-existing file
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=-_xkMjOIGUD5Xtr-6Yr63jSPwotf,Nature Nanocluster DB,QCD Cu13 (13 atoms),QCD_-_xkMjOIGUD5Xtr-6Yr63jSPwotf,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/-_xkMjOIGUD5Xtr-6Yr63jSPwotf/archive,NOMAD_archive,nanocluster_Cu13_13atom.cif,downloaded_converted,QCD DFT PBE Cu13 13atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=04quH_FObK5UK6cB8v1jCXnvbwfr,Nature Nanocluster DB,QCD Cu19 (19 atoms),QCD_04quH_FObK5UK6cB8v1jCXnvbwfr,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/04quH_FObK5UK6cB8v1jCXnvbwfr/archive,NOMAD_archive,nanocluster_Cu19_19atom.cif,downloaded_converted,QCD DFT PBE Cu19 19atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0bQYvM9KFVcnAj-d2F30aatVv9Qh,Nature Nanocluster DB,QCD Cu23 (23 atoms),QCD_0bQYvM9KFVcnAj-d2F30aatVv9Qh,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0bQYvM9KFVcnAj-d2F30aatVv9Qh/archive,NOMAD_archive,nanocluster_Cu23_23atom.cif,downloaded_converted,QCD DFT PBE Cu23 23atom cluster. Manna Sci Data 2023.
https://nomad-lab.eu/prod/v1/gui/search/entries?entry_id=0NbTaakUeEn_bXNlcgT-4QgQp1vu,Nature Nanocluster DB,QCD Cu38 (38 atoms),QCD_0NbTaakUeEn_bXNlcgT-4QgQp1vu,yes,https://nomad-lab.eu/prod/v1/api/v1/entries/0NbTaakUeEn_bXNlcgT-4QgQp1vu/archive,NOMAD_archive,nanocluster_Cu38_38atom.cif,downloaded_converted,QCD DFT PBE Cu38 38atom cluster. Manna Sci Data 2023.
